poiCity, poiName, poiId, olon, olat, lon, lat, url, poiUrl, poiSource, poiComment, poiPrice, poiAddress
西安,优·食社甜品定制（南门总店）,185545315,108.951373,34.249882,108.9467052,34.2514645,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/185545315/,4.3,38条评论,人均 -,碑林区仁义东巷华清盛汤温泉酒店东50米
西安,洛可可生日蛋糕坊（交大店）,183953844,108.991868,34.243187,108.9870511,34.2446693,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/183953844/,4.9,175条评论,人均￥43,碑林区交大街学府首座9号楼10104号
西安,启达西饼生日蛋糕（西-安1店）,187080434,108.975276,34.254292,108.9705254,34.255817,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/187080434/,5,35条评论,人均 -,碑林区东关南街29号卧龙机关小区2号楼一层103号
西安,旦3蛋烘糕（东大街店）,188795839,108.968191,34.259735,108.9634666,34.2612761,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/188795839/,4.5,0条评论,人均￥10,碑林区东大街57号
西安,love kitty 喵星人餐厅猫咪餐厅,42997773,108.941401,34.250517,108.9367604,34.2521167,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/42997773/,5,2646条评论,人均￥53,碑林区南门外西南角金花豪生酒店（皇家7号会所）向西300米路南新华保险楼西侧巷内环城南路48号城市郦景小区2单元R层2104室（门禁请按2104#）
西安,好利来蛋糕世界（东门店）,5796170,108.976116,34.259639,108.9713617,34.2611596,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/5796170/,4.4,871条评论,人均￥34,碑林区东关正街东门外人人乐超市东侧100米
西安,糖伯父蛋糕（友谊西路店）,162162694,108.923731,34.24487,108.9191268,34.2464925,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/162162694/,4.4,29条评论,人均￥10,碑林区边家村商业街区二环南路西段（天润大厦对面）
西安,唐乐宫-法兰西百谷特面包屋,6949668,108.947143,34.236224,108.9424885,34.2378196,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/6949668/,4.5,4672条评论,人均￥22,碑林区长安北路75号唐乐宫北侧
西安,美好时光凯斯乐蛋糕店,4487387,108.94551,34.244549,108.9408593,34.2461443,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/4487387/,5,1357条评论,人均￥80,碑林区南关正街中贸广场3号楼底商
西安,糖伯父蛋糕店（钟楼店）,91535807,108.951199,34.25806,108.9465311,34.2596396,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/91535807/,4.6,111条评论,人均￥10,碑林区北柳巷民生购物南门向西10米
西安,Cake Talk 心语蛋糕房（交大店）,163938600,108.99111,34.244524,108.9862962,34.246008,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/163938600/,5,138条评论,人均￥20,碑林区北沙坡街兰蒂斯城4号楼
西安,吉满杯（骡马市店）,2725090,108.949216,34.258241,108.9445539,34.2598243,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/2725090/,4.5,1723条评论,人均￥12,碑林区东大街骡马市文商宾馆1楼（姐弟俩土豆粉对面）
西安,艾米娅蛋糕（太白立交店）,96466128,108.9318,34.23251,108.9271825,34.2341294,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/96466128/,4,69条评论,人均 -,碑林区含光中路16号（九锦台对面）
西安,MAKY米旗（西北大学店）,1485536,108.927073,34.248334,108.922463,34.2499523,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/1485536/,4.3,1099条评论,人均￥21,碑林区太白北路229号
西安,老虎山臺湾黑糖专売（骡马市店）,184044630,108.951003,34.257763,108.9463357,34.2593431,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/184044630/,4.3,146条评论,人均￥18,碑林区骡马市步行街中央大街005号汉堡王隔壁
西安,菲琳家（李家村店）,174876444,108.963243,34.24289,108.9585375,34.2444497,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/174876444/,4.1,10条评论,人均￥83,碑林区雁塔北路李家村万达南侧（万达广场一号路与雁塔北路交口西行20米路南）
西安,大唐小姐（南门世纪金花店）,159893693,108.948444,34.248844,108.9437848,34.2504324,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/159893693/,4.9,54条评论,人均￥19,碑林区南门珠江世纪金花广场负一层
西安,DQ（万达店）,665677,108.961588,34.243729,108.9568882,34.2452922,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/665677/,4.3,966条评论,人均￥31,碑林区雁塔路北段8号万达广场2楼
西安,OUNOR欧诺蛋糕,42961342,108.988598,34.244378,108.9837947,34.2458694,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/42961342/,5,1335条评论,人均￥26,碑林区兴庆南路10号
西安,不忘初心蛋糕（钟楼店）,158391287,108.951879,34.256081,108.9472092,34.2576601,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/158391287/,4.6,166条评论,人均￥100,碑林区东木头市25号丽都名园1幢10108号（东方摄影隔壁）
西安,DQ（兴正元店）,4626066,108.95073,34.25781,108.9460635,34.2593906,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/4626066/,4.4,817条评论,人均￥32,碑林区东大街骡马市1号兴正元广场中区ZQCW-01（兴正元广场）
西安,优优蛋糕店（李家村店）,181519035,108.954344,34.243422,108.9496677,34.2450011,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/181519035/,4.4,26条评论,人均￥30,碑林区明胜街19号
西安,滚雪球小奶糕,4489040,108.965714,34.245238,108.9609997,34.2467909,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/4489040/,4.6,425条评论,人均￥12,碑林区建东街与安西街交叉口向南50米路西
西安,元祖食品(秋林商贸店),1917840,108.963134,34.245962,108.9584287,34.2475208,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/1917840/,4.3,60条评论,人均￥66,碑林区雁塔路北段58号秋林商场
西安,甛米·法式蛋糕定制,179407815,108.946395,34.243874,108.9417419,34.245468,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/179407815/,5,38条评论,人均 -,碑林区南关正街中贸广场5号楼
西安,好利来蛋糕世界（南院门粉巷店）,5084169,108.940714,34.255365,108.9360748,34.2569638,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/5084169/,4.4,611条评论,人均￥40,碑林区南院门粉巷老市委对面
西安,赛拉维（太白印象城店）,31008,108.921964,34.235163,108.9173633,34.2367905,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/31008/,4.3,584条评论,人均￥27,碑林区太白北路太白印象城一楼
西安,香叶草蛋糕（钟楼店）,159671802,108.947336,34.256801,108.9426793,34.2583883,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/159671802/,4,245条评论,人均￥100,碑林区西大街27号（世纪金花宜品生活一楼）
西安,古早味,40262566,108.950656,34.246156,108.9459907,34.2477413,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/40262566/,4.7,513条评论,人均￥19,碑林区体育馆南路与体育馆东路交叉口东行10米路北
西安,黑研舍•成就一方黑糖（亿象城店）,184404805,108.981225,34.268279,108.9764498,34.2697821,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/184404805/,4,2条评论,人均￥17,碑林区长乐西路东方亿象城8楼南区40号
西安,怡香缘蛋糕（李家村/鲁家村店）,153332463,108.963732,34.245712,108.9590246,34.2472695,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/153332463/,4.1,8条评论,人均￥25,碑林区雁塔北路59号
西安,鹿角巷The Alley（大话南门店）,184930459,108.9472,34.23996,108.942545,34.2415541,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/184930459/,3.5,2条评论,人均￥20,碑林区碑林区长安北路大话南门商场2楼（南稍门地铁C口）（南稍门地铁C口）
西安,尚学社的咖啡馆,41155294,108.950246,34.249965,108.9455815,34.2515496,http://xa.meituan.com/meishi/c11b113/,http://www.meituan.com/meishi/41155294/,5,569条评论,人均￥31,碑林区宏信国际花园一号楼905
